firm_ident,return,beta,year,
1956,-0.005125782,NA,1997,
1957,-0.072581561,NA,1997,
1958,-0.005125782,NA,1997,
1959,0.001442665,NA,1997,
1960,-0.032068633,NA,1997,
1961,0.012042083,NA,1997,
1962,-0.023714656,NA,1997,
1963,-0.058882729,NA,1997,
1964,-0.005125782,NA,1997,
1965,-0.005125782,NA,1997,
1966,-0.258970033,NA,1997,
1967,-0.038148554,NA,1997,
1968,0.022655369,NA,1997,
1969,-0.005125782,NA,1997,
1970,0.036952577,NA,1997,
1971,-0.005125782,NA,1997,
1972,-0.005125782,NA,1997,
1973,0.054596532,NA,1997,
1974,-0.005125782,NA,1997,
1975,-0.015683171,NA,1997,
1976,0.010671476,NA,1997,
1977,-0.005125782,NA,1997,
1978,-0.005125782,NA,1997,
1979,-0.054324824,NA,1997,
1980,-0.005125782,NA,1997,
1981,-0.005125782,NA,1997,
1982,-0.005125782,NA,1997,
1983,0.011853892,NA,1997,
1984,-0.032119975,NA,1997,
1985,-0.039942984,NA,1997,
1986,0.017954611,NA,1997,
1987,-0.117485656,NA,1997,
1988,-0.005125782,NA,1997,
1989,-0.007932956,NA,1997,
1990,-0.046576316,NA,1997,
1991,-0.007742828,NA,1997,
1992,-0.005125782,NA,1997,
1993,NA,NA,1997,
1994,0.003479363,NA,1997,
1995,NA,NA,1997,
1996,0.10077517,NA,1997,
1997,-0.005125782,NA,1997,
1998,-0.005125782,NA,1997,
1999,-0.003821946,NA,1997,
2000,-0.005125782,NA,1997,
2001,0.014532038,NA,1997,
2002,0.01273931,NA,1997,
2003,-0.005125782,NA,1997,
2004,0.003469505,NA,1997,
2005,-0.005125782,NA,1997,
2006,0.007464745,NA,1997,
2007,0.038158018,NA,1997,
2008,-0.005125782,NA,1997,
2009,-0.006217466,NA,1997,
2010,-0.025535449,NA,1997,
2011,-0.005125782,NA,1997,
2012,0.017728656,NA,1997,
2013,0.017397581,NA,1997,
2014,-0.005125782,NA,1997,
2015,-0.005125782,NA,1997,
2016,0.043917659,NA,1997,
2017,0.011282676,NA,1997,
2018,-0.052204346,NA,1997,
2019,-0.005125782,NA,1997,
2020,0.072340008,NA,1997,
2021,-0.060288108,NA,1997,
2022,-0.005125782,NA,1997,
2023,0.016815663,NA,1997,
2024,0.013846958,NA,1997,
2025,-0.005125782,NA,1997,
2026,-0.005125782,NA,1997,
2027,-0.055546442,NA,1997,
2028,0.026838404,NA,1997,
2029,0.011646096,NA,1997,
2030,-0.024459625,NA,1997,
2031,0.026716609,NA,1997,
2032,-0.005125782,NA,1997,
2033,NA,NA,1997,
2034,-0.046941952,NA,1997,
2035,-0.005125782,NA,1997,
2036,0.057033066,NA,1997,
2037,0.022347478,NA,1997,
2038,0.023720147,NA,1997,
2039,0.015237339,NA,1997,
2040,0.039938155,NA,1997,
2041,-0.00339622,NA,1997,
2042,-0.006914304,NA,1997,
2043,-0.005125782,NA,1997,
2044,-0.005125782,NA,1997,
2045,0.099004059,NA,1997,
2046,-0.005125782,NA,1997,
2047,-0.014776919,NA,1997,
2048,0.009534554,NA,1997,
2049,-0.005125782,NA,1997,
2050,0.021602484,NA,1997,
2051,-0.005125782,NA,1997,
2052,0.007705242,NA,1997,
2053,0.00551375,NA,1997,
2054,0.015787076,NA,1997,
2055,-0.505125782,NA,1997,
2056,0.017099471,NA,1997,
2057,0.040217949,NA,1997,
2058,-0.005125782,NA,1997,
2059,-0.005125782,NA,1997,
2060,NA,NA,1997,
2061,0.023765361,NA,1997,
2062,0.023900343,NA,1997,
2063,-0.100019678,NA,1997,
2064,NA,NA,1997,
2065,-0.005125782,NA,1997,
2066,-0.001210489,NA,1997,
2067,0.006265093,NA,1997,
2068,NA,NA,1997,
2069,NA,NA,1997,
2070,-0.057535536,NA,1997,
2071,-0.005125782,NA,1997,
2072,-0.005125782,NA,1997,
2073,-1.005125782,NA,1997,
2074,0.054298783,NA,1997,
2075,-0.005125782,NA,1997,
2076,-0.031707049,NA,1997,
2077,-0.009374021,NA,1997,
2078,0.015720704,NA,1997,
2079,-0.014372813,NA,1997,
2080,NA,NA,1997,
2081,-0.01042778,NA,1997,
2082,0.015798726,NA,1997,
2083,-0.012016379,NA,1997,
2084,0.051323522,NA,1997,
2085,-0.021047316,NA,1997,
2086,0.013711291,NA,1997,
2087,NA,NA,1997,
2088,NA,NA,1997,
2089,-0.038092832,NA,1997,
2090,0.005366704,NA,1997,
2091,-0.005125782,NA,1997,
2092,NA,NA,1997,
2093,NA,NA,1997,
2094,0.047489278,NA,1997,
2095,0.024571189,NA,1997,
2096,-0.00665543,NA,1997,
2097,-0.005125782,NA,1997,
2098,0.024999927,NA,1997,
2099,NA,NA,1997,
2100,-0.161436839,NA,1997,
2101,0.013451452,NA,1997,
2102,0.002318932,NA,1997,
2103,NA,NA,1997,
2104,0.036495906,NA,1997,
2105,0.044467209,NA,1997,
2106,-0.006372174,NA,1997,
2107,-0.005125782,NA,1997,
2108,-0.005125782,NA,1997,
2109,-0.017939305,NA,1997,
2110,0.014739181,NA,1997,
2111,-0.001516655,NA,1997,
2112,0.008305486,NA,1997,
2113,0.003879245,NA,1997,
2114,-0.005125782,NA,1997,
2115,-0.005125782,NA,1997,
2116,-0.005125782,NA,1997,
2117,0.035030853,NA,1997,
2118,0.01192388,NA,1997,
2119,-0.010065868,NA,1997,
2120,-0.04287976,NA,1997,
2121,-0.016871965,NA,1997,
2122,-0.005125782,NA,1997,
2123,0.087707953,NA,1997,
2124,-0.005125782,NA,1997,
2125,0.026322371,NA,1997,
2126,0.02427875,NA,1997,
2127,-0.041419576,NA,1997,
2128,0.022765874,NA,1997,
2129,0.011055604,NA,1997,
2130,0.023012831,NA,1997,
2131,-0.007432119,NA,1997,
2132,-0.005125782,NA,1997,
2133,NA,NA,1997,
2134,-0.022404704,NA,1997,
2135,0.00111687,NA,1997,
2136,-0.022538603,NA,1997,
2137,0.009886775,NA,1997,
2138,-0.005125782,NA,1997,
2139,0.032192021,NA,1997,
2140,NA,NA,1997,
2141,0.04741304,NA,1997,
2142,-0.005125782,NA,1997,
2143,0.008481924,NA,1997,
2144,-0.034118952,NA,1997,
2145,-0.022020407,NA,1997,
2146,0.063805905,NA,1997,
2147,-0.005125782,NA,1997,
2148,-0.005125782,NA,1997,
2149,-0.005125782,NA,1997,
2150,0.041642215,NA,1997,
2151,-0.005125782,NA,1997,
2152,-0.005125782,NA,1997,
2153,0.004379308,NA,1997,
2154,-0.035082765,NA,1997,
2155,-0.005125782,NA,1997,
2156,NA,NA,1997,
2157,NA,NA,1997,
2158,-0.005125782,NA,1997,
2159,0.040180527,NA,1997,
2160,-0.04536521,NA,1997,
2161,-0.027665932,NA,1997,
2162,NA,NA,1997,
2163,0.004279811,NA,1997,
2164,NA,NA,1997,
2165,NA,NA,1997,
2166,NA,NA,1997,
2167,-0.007207226,NA,1997,
2168,0.038028919,NA,1997,
2169,0.060144808,NA,1997,
2170,-0.02115861,NA,1997,
2171,-0.024369449,NA,1997,
2172,NA,NA,1997,
2173,NA,NA,1997,
2174,0.013470001,NA,1997,
2175,NA,NA,1997,
2176,0.011618185,NA,1997,
2177,-0.002761772,NA,1997,
2178,0.038436159,NA,1997,
2179,NA,NA,1997,
2180,-0.005125782,NA,1997,
2181,0.023364727,NA,1997,
2182,NA,NA,1997,
2183,-0.034355153,NA,1997,
2184,-0.14367665,NA,1997,
2185,0.018433478,NA,1997,
2186,0.034135628,NA,1997,
2187,-0.030483286,NA,1997,
2188,-0.005125782,NA,1997,
2189,0.12518649,NA,1997,
2190,-0.006881119,NA,1997,
2191,-0.025249634,NA,1997,
2192,NA,NA,1997,
2193,0.033480497,NA,1997,
2194,NA,NA,1997,
2195,-0.005125782,NA,1997,
2196,NA,NA,1997,
2197,0.011270333,0.680199291,1997,
2198,NA,NA,1997,
2199,-0.005125782,NA,1997,
2200,0.01384787,NA,1997,
2201,NA,NA,1997,
2202,-0.005125782,NA,1997,
2203,0.00905558,NA,1997,
2204,-0.005125782,NA,1997,
2205,0.006803092,NA,1997,
2206,-0.005125782,NA,1997,
2207,0.026600992,NA,1997,
2208,0.049411067,NA,1997,
2209,-0.046624074,NA,1997,
2210,0.008084745,NA,1997,
2211,-0.004627561,NA,1997,
2212,-0.043936078,NA,1997,
2213,0.025735556,NA,1997,
2214,0.028390191,NA,1997,
2215,0.016689251,NA,1997,
2216,-0.005125782,NA,1997,
2217,0.020151783,NA,1997,
2218,-0.014321912,NA,1997,
2219,-0.027035865,NA,1997,
2220,-0.013820281,NA,1997,
2221,0.079627162,NA,1997,
2222,-0.006909167,NA,1997,
2223,-0.013286638,NA,1997,
2224,-0.005125782,NA,1997,
2225,-0.184551842,NA,1997,
2226,0.036716042,NA,1997,
2227,0.129791913,NA,1997,
2228,0.031257794,NA,1997,
2229,-0.005125782,NA,1997,
2230,0.033135406,NA,1997,
2231,-0.005125782,NA,1997,
2232,0.037485901,NA,1997,
2233,0.037294093,NA,1997,
2234,0.021323498,NA,1997,
2235,0.027266559,NA,1997,
2236,0.032199386,NA,1997,
2237,0.006280131,NA,1997,
2238,0.027749176,NA,1997,
2239,-0.005125782,NA,1997,
2240,-0.005125782,NA,1997,
2241,NA,NA,1997,
2242,NA,NA,1997,
2243,0.012077649,NA,1997,
2244,0.031326397,NA,1997,
2245,-0.005125782,NA,1997,
2246,-0.005125782,NA,1997,
2247,0.004768534,NA,1997,
2248,0.018561689,NA,1997,
2249,-0.023170199,NA,1997,
2250,-0.012589496,NA,1997,
2251,-0.059314366,NA,1997,
2252,-0.005125782,NA,1997,
2253,NA,NA,1997,
2254,-0.005125782,NA,1997,
2255,-0.005125782,NA,1997,
2256,0.034057174,NA,1997,
2257,-0.003417294,NA,1997,
2258,-0.019990882,NA,1997,
2259,-0.019381349,NA,1997,
2260,-0.005125782,NA,1997,
2261,0.030881548,NA,1997,
2262,0.0103882,NA,1997,
2263,0.0153353,NA,1997,
2264,NA,NA,1997,
2265,0.088454332,NA,1997,
2266,0.044038291,NA,1997,
2267,0.009464776,NA,1997,
2268,-0.001424214,NA,1997,
2269,-0.00622889,NA,1997,
2270,-0.084121419,NA,1997,
2271,-0.005125782,NA,1997,
2272,0.022974688,NA,1997,
2273,0.00849193,NA,1997,
2274,-0.005125782,NA,1997,
2275,0.023276104,NA,1997,
2276,0.007684897,NA,1997,
2277,-0.005125782,NA,1997,
2278,0.003094341,NA,1997,
2279,0.003101281,NA,1997,
2280,-0.005125782,NA,1997,
2281,-0.005125782,NA,1997,
2282,0.002929709,NA,1997,
2283,-0.005125782,NA,1997,
2284,-0.005125782,NA,1997,
2285,0.022289187,NA,1997,
2286,-0.005125782,NA,1997,
2287,-0.005125782,NA,1997,
2288,0.013583747,NA,1997,
2289,-0.005125782,NA,1997,
2290,0.022933676,NA,1997,
2291,0.027192279,NA,1997,
2292,-0.059033744,NA,1997,
2293,-0.004057706,NA,1997,
2294,-0.015914494,NA,1997,
2295,0.005070714,NA,1997,
2296,0.030086037,NA,1997,
2297,0.035100408,NA,1997,
2298,-0.024116874,NA,1997,
2299,0.024554834,NA,1997,
2300,-0.064577854,NA,1997,
2301,-0.005125782,NA,1997,
2302,NA,NA,1997,
2303,-0.010833585,NA,1997,
2304,0.010363478,NA,1997,
2305,-0.02662203,NA,1997,
2306,-0.030975983,NA,1997,
2307,0.01864003,NA,1997,
2308,0.010774027,NA,1997,
2309,0.033888185,NA,1997,
2310,-0.005464789,NA,1997,
2311,-0.005125782,NA,1997,
2312,-0.032838933,NA,1997,
2313,0.035415292,NA,1997,
2314,0.004775631,NA,1997,
2315,-0.078309016,NA,1997,
2316,-0.02460516,NA,1997,
2317,-8.68932E-06,NA,1997,
2318,-0.057066832,NA,1997,
2319,-0.005125782,NA,1997,
2320,-0.032125846,NA,1997,
2321,0.002655364,NA,1997,
2322,-0.034175253,NA,1997,
2323,-0.002368861,NA,1997,
2324,-0.005125782,NA,1997,
2325,0.034993192,NA,1997,
2326,0.026043445,NA,1997,
2327,0.008528503,NA,1997,
2328,0.030727324,NA,1997,
2329,0.014948686,NA,1997,
2330,-0.055318552,NA,1997,
2331,-0.014316847,NA,1997,
2332,0.004224772,NA,1997,
2333,-0.116041618,NA,1997,
2334,0.018251543,NA,1997,
2335,NA,NA,1997,
2336,-0.005125782,NA,1997,
2337,-0.005125782,NA,1997,
2338,-0.056595026,NA,1997,
2339,-0.005125782,NA,1997,
2340,-0.054930846,NA,1997,
2341,-0.002707347,NA,1997,
2342,0.031591793,NA,1997,
2343,-0.007514303,NA,1997,
2344,0.017193564,NA,1997,
2345,0.014319114,NA,1997,
2346,0.004733351,NA,1997,
2347,0.031661954,NA,1997,
2348,-0.036473356,NA,1997,
2349,0.006126019,NA,1997,
2350,0.169392112,NA,1997,
2351,0.000526669,NA,1997,
2352,-0.007602192,NA,1997,
2353,0.03428177,NA,1997,
2354,0.013195658,NA,1997,
2355,-0.043370147,NA,1997,
2356,-0.080352652,NA,1997,
2357,-0.036434532,NA,1997,
2358,0.03092366,NA,1997,
2359,-0.016663048,NA,1997,
2360,NA,NA,1997,
2361,0.025831377,NA,1997,
2362,-0.106703755,NA,1997,
2363,0.036994111,NA,1997,
2364,0.010612265,NA,1997,
2365,-0.019264553,NA,1997,
2366,-0.005125782,NA,1997,
2367,-0.02044802,NA,1997,
2368,-0.007038295,NA,1997,
2369,-0.193689777,NA,1997,
2370,0.055331999,NA,1997,
2371,0.071175272,NA,1997,
2372,-0.013765736,NA,1997,
2373,0.239513262,NA,1997,
2374,-0.203725361,NA,1997,
2375,-0.005125782,NA,1997,
2376,-0.032020368,NA,1997,
2377,-0.02245253,NA,1997,
2378,0.011410715,NA,1997,
2379,0.014694212,NA,1997,
2380,-0.005125782,NA,1997,
2381,-0.00521248,NA,1997,
2382,-0.003692447,NA,1997,
2383,0.014785823,NA,1997,
2384,0.014741319,NA,1997,
2385,0.009092991,NA,1997,
2386,0.100894651,NA,1997,
2387,0.010022355,NA,1997,
2388,0.007160707,NA,1997,
2389,-0.07155562,NA,1997,
2390,0.000324258,NA,1997,
2391,-0.020241951,NA,1997,
2392,-0.005125782,NA,1997,
2393,-0.017902214,NA,1997,
2394,0.032034294,NA,1997,
2395,0.015953739,NA,1997,
2396,-0.021626616,NA,1997,
2397,-0.098275827,NA,1997,
2398,-0.059494053,NA,1997,
2399,-0.035733756,NA,1997,
2400,0.031016175,NA,1997,
2401,-0.003022327,NA,1997,
2402,0.007133022,NA,1997,
2403,-0.03351493,NA,1997,
2404,-0.003413393,NA,1997,
2405,0.023207346,NA,1997,
2406,0.003763626,NA,1997,
2407,-0.028691552,NA,1997,
2408,-0.010599672,NA,1997,
2409,-0.005125782,NA,1997,
2410,0.014324807,NA,1997,
2411,0.006524278,NA,1997,
2412,-0.058336147,NA,1997,
2413,-0.002517104,NA,1997,
2414,0.0069828,NA,1997,
2415,-0.015205285,NA,1997,
2416,0.017763501,NA,1997,
2417,-0.037804435,NA,1997,
2418,0.0251905,NA,1997,
2419,-0.006014192,NA,1997,
2420,0.042375741,NA,1997,
2421,0.036366193,NA,1997,
2422,-0.003511042,NA,1997,
2423,-0.033240093,NA,1997,
2424,0.030287847,NA,1997,
2425,-0.014881482,NA,1997,
2426,0.023048506,NA,1997,
2427,-0.016686648,NA,1997,
2428,-0.001003373,NA,1997,
2429,0.017555631,NA,1997,
2430,-0.004724889,NA,1997,
2431,-0.007533112,NA,1997,
2432,0.016916183,NA,1997,
2433,0.017055262,NA,1997,
2434,-0.005083973,NA,1997,
2435,0.018037048,NA,1997,
2436,0.015461999,NA,1997,
2437,-0.005125782,NA,1997,
2438,0.031667806,NA,1997,
2439,0.089018539,NA,1997,
2440,-0.044426975,NA,1997,
2441,-0.05870853,NA,1997,
2442,-0.043861194,NA,1997,
2443,0.022345538,NA,1997,
2444,0.003840333,NA,1997,
2445,-0.004606365,NA,1997,
2446,-0.005125782,NA,1997,
2447,-0.019267298,NA,1997,
2448,0.012303828,NA,1997,
2449,-0.004457571,NA,1997,
2450,-0.022199274,NA,1997,
2451,-0.005125782,NA,1997,
2452,-0.006037445,NA,1997,
2453,0.006638272,NA,1997,
2454,-0.056315849,NA,1997,
2455,0.004945213,NA,1997,
2456,-0.002509363,NA,1997,
2457,-0.140316865,NA,1997,
2458,0.031448097,NA,1997,
2459,-0.007012892,NA,1997,
2460,-0.046735734,NA,1997,
2461,-0.01531117,NA,1997,
2462,0.007729894,NA,1997,
2463,-0.005125782,NA,1997,
2464,-0.032009693,NA,1997,
2465,0.022942903,NA,1997,
2466,-0.014535758,NA,1997,
2467,0.094295032,NA,1997,
2468,0.062648718,NA,1997,
2469,-0.031477473,NA,1997,
2470,-0.045393151,NA,1997,
2471,-0.019298488,NA,1997,
2472,0.021742304,NA,1997,
2473,0.055288344,NA,1997,
2474,0.002324701,NA,1997,
2475,0.002992244,NA,1997,
2476,0.020815179,NA,1997,
2477,0.004163305,NA,1997,
2478,-0.000742449,NA,1997,
2479,-0.10791497,NA,1997,
2480,-0.092318927,NA,1997,
2481,NA,NA,1997,
2482,0.058922344,NA,1997,
2483,-0.016689792,NA,1997,
2484,0.055377105,NA,1997,
2485,0.026842232,NA,1997,
2486,-0.054247594,NA,1997,
2487,-0.005125782,NA,1997,
2488,0.017676793,NA,1997,
2489,-0.025124362,NA,1997,
2490,-0.017865859,NA,1997,
2491,0.05150555,NA,1997,
2492,-0.074178355,NA,1997,
2493,-0.015509535,NA,1997,
2494,0.00866347,NA,1997,
2495,-0.021185014,NA,1997,
2496,NA,NA,1997,
2497,0.062020181,NA,1997,
2498,0.003848136,NA,1997,
2499,0.028907388,NA,1997,
2500,-0.043105529,NA,1997,
1,-0.005853002,NA,1998,
2,NA,NA,1998,
3,-0.005853002,NA,1998,
4,-0.005853002,NA,1998,
5,-0.005853002,NA,1998,
6,-0.005853002,NA,1998,
7,-0.037619632,0.828590273,1998,
8,-0.005853002,NA,1998,
9,-0.005853002,NA,1998,
10,-0.005853002,NA,1998,
11,-0.051524866,1.377575195,1998,
12,0.007530708,0.872225526,1998,
13,NA,NA,1998,
14,0.001980445,0.978904339,1998,
15,0.012409199,1.273714729,1998,
16,NA,NA,1998,
17,-0.005853002,NA,1998,
18,-0.00388909,1.207384859,1998,
19,-0.046079092,1.406789877,1998,
20,-0.005098511,1.165567446,1998,
21,-0.005853002,NA,1998,
22,NA,NA,1998,
23,-0.005853002,NA,1998,
24,-0.022014086,0.828590273,1998,
25,0.029115996,1.022627872,1998,
26,-0.005853002,NA,1998,
27,-0.005853002,NA,1998,
28,NA,NA,1998,
29,-0.005853002,NA,1998,
30,0.089178007,0.963879159,1998,
31,NA,NA,1998,
32,-0.005853002,NA,1998,
33,-0.006887754,NA,1998,
34,-0.005853002,NA,1998,
35,-0.005853002,NA,1998,
36,-0.037729268,1.213379236,1998,
37,-0.005853002,NA,1998,
38,-0.005853002,NA,1998,
39,-0.030353838,1.071741606,1998,
40,-0.005853002,NA,1998,
41,-0.005853002,NA,1998,
42,-0.026190602,1.114462993,1998,
43,-0.000257124,1.016466129,1998,
44,-0.002750012,1.016466129,1998,
45,-0.005853002,NA,1998,
46,-0.005853002,NA,1998,
47,-0.005853002,NA,1998,
48,-0.055445693,1.116419029,1998,
49,-0.004969159,1.273714729,1998,
50,-0.005853002,NA,1998,
51,-0.005853002,NA,1998,
52,NA,NA,1998,
53,NA,NA,1998,
54,-0.005853002,NA,1998,
55,-0.005853002,NA,1998,
56,-0.005853002,NA,1998,
57,0.021886964,1.61161516,1998,
58,-0.005853002,NA,1998,
59,-0.005853002,NA,1998,
60,-0.005853002,NA,1998,
61,NA,NA,1998,
62,NA,NA,1998,
63,-0.005853002,NA,1998,
64,-0.005853002,NA,1998,
65,-0.035483521,1.116419029,1998,
66,-0.022909345,1.081631913,1998,
67,-0.004804845,1.016466129,1998,
68,-0.045187991,1.273714729,1998,
69,0.001211914,1.234008606,1998,
70,-0.005853002,NA,1998,
71,-0.028191972,1.054100354,1998,
72,-0.008186429,1.261459658,1998,
73,0.011253917,0.963879159,1998,
74,-0.045338187,1.221273657,1998,
75,-0.005853002,NA,1998,
76,0.032653969,0.920989017,1998,
77,-0.00318071,1.275663494,1998,
78,NA,NA,1998,
79,0.014635601,1.071741606,1998,
80,-0.005853002,NA,1998,
81,-0.005853002,NA,1998,
82,-0.005853002,NA,1998,
83,-0.002250348,1.054100354,1998,
84,-0.005853002,NA,1998,
85,-0.005853002,NA,1998,
86,-0.005853002,NA,1998,
87,0.052991324,1.213379236,1998,
88,0.005616716,1.165567446,1998,
89,-0.005853002,NA,1998,
90,-0.115189804,1.238362373,1998,
91,-0.005853002,NA,1998,
92,NA,NA,1998,
93,-0.005853002,NA,1998,
94,-0.005853002,NA,1998,
95,-0.030932069,1.132814617,1998,
96,-0.005853002,NA,1998,
97,-0.005853002,NA,1998,
98,-0.052533671,1.338377666,1998,
99,-0.004998564,1.213379236,1998,
100,-0.005853002,NA,1998,
101,0.002246053,1.61161516,1998,
102,-0.005853002,NA,1998,
103,-0.056739716,1.012282597,1998,
104,NA,NA,1998,
105,-0.005853002,NA,1998,
106,NA,NA,1998,
107,-0.005853002,NA,1998,
108,-0.005853002,NA,1998,
109,0.045221992,1.022627872,1998,
110,-0.005853002,NA,1998,
111,-0.018086368,0.923126643,1998,
112,-0.005853002,NA,1998,
113,0.021351894,0.923126643,1998,
114,-0.025037553,1.132814617,1998,
115,NA,NA,1998,
116,-0.005853002,NA,1998,
117,NA,NA,1998,
118,0.011732903,1.207384859,1998,
119,0.008657081,1.379732151,1998,
120,NA,NA,1998,
121,-0.005853002,NA,1998,
122,-0.005853002,NA,1998,
123,-0.005853002,NA,1998,
124,0.007167797,0.889890793,1998,
125,-0.005853002,NA,1998,
126,-0.005853002,NA,1998,
127,-0.099713388,1.025072642,1998,
128,-0.061620911,1.116419029,1998,
129,-0.005853002,NA,1998,
130,-0.009704871,1.114462993,1998,
131,0.004472853,1.134109133,1998,
132,-0.005853002,NA,1998,
133,0.052685496,0.969070646,1998,
134,-0.027819666,0.889890793,1998,
135,0.007531139,1.142163157,1998,
136,-0.005853002,NA,1998,
137,-0.027360762,1.074155871,1998,
138,-0.005853002,NA,1998,
139,0.014102981,0.866701747,1998,
140,-0.042682001,1.170269496,1998,
141,-0.009806538,1.163017145,1998,
142,-0.016850357,0.888508789,1998,
143,-0.005853002,NA,1998,
144,-0.039279656,1.064182502,1998,
145,-0.027162333,1.262146231,1998,
146,-0.009142769,0.888508789,1998,
147,-0.006391711,1.235073152,1998,
148,-0.000735294,1.538940422,1998,
149,-0.005853002,NA,1998,
150,0.047831369,1.134109133,1998,
151,-0.082301036,1.044047302,1998,
152,-0.084156356,0.861864033,1998,
153,-0.005853002,NA,1998,
154,-0.005853002,NA,1998,
155,-0.005853002,NA,1998,
156,NA,NA,1998,
157,0.026906349,0.873803458,1998,
158,-0.005853002,NA,1998,
159,NA,NA,1998,
160,-0.005853002,NA,1998,
161,-0.0539932,1.234008606,1998,
162,-0.005853002,NA,1998,
163,-0.005853002,NA,1998,
164,-0.012750944,0.997996479,1998,
165,-0.006553107,0.889890793,1998,
166,0.009255741,0.978904339,1998,
167,NA,NA,1998,
168,-0.005853002,NA,1998,
169,-0.031231182,1.258291799,1998,
170,-0.005853002,NA,1998,
171,-0.005853002,NA,1998,
172,0.019294725,1.316718737,1998,
173,-0.005853002,NA,1998,
174,-0.002800817,1.538940422,1998,
175,NA,NA,1998,
176,NA,NA,1998,
177,-0.005853002,NA,1998,
178,-0.005853002,NA,1998,
179,-0.017072957,0.758987667,1998,
180,-0.005853002,NA,1998,
181,0.087357715,1.501050141,1998,
182,0.008218617,1.169619725,1998,
183,-0.029220466,1.025072642,1998,
184,-0.005853002,NA,1998,
185,-0.005853002,NA,1998,
186,-0.005853002,NA,1998,
187,-0.01451858,1.316718737,1998,
188,-0.005853002,NA,1998,
189,NA,NA,1998,
190,-0.038825753,1.295782571,1998,
191,-0.005853002,NA,1998,
192,-0.011772994,0.994280432,1998,
193,0.017013648,0.889890793,1998,
194,-0.00967395,0.963879159,1998,
195,-0.025435467,1.12874881,1998,
196,-0.009727847,0.889890793,1998,
197,-0.005853002,NA,1998,
198,NA,NA,1998,
199,-0.020351554,0.889890793,1998,
200,0.006780138,0.833983897,1998,
201,-0.005853002,NA,1998,
202,-0.04451138,1.170269496,1998,
203,0.029727575,0.978904339,1998,
204,-0.01681003,1.197907367,1998,
205,-0.005853002,NA,1998,
206,-0.005853002,NA,1998,
207,-0.005853002,NA,1998,
208,-0.083534266,1.538940422,1998,
209,NA,NA,1998,
210,-0.005853002,NA,1998,
211,0.035324853,0.904574315,1998,
212,-0.011018459,1.165567446,1998,
213,NA,NA,1998,
214,-0.005853002,NA,1998,
215,NA,NA,1998,
216,-0.062214716,1.283113982,1998,
217,-0.005853002,NA,1998,
218,NA,NA,1998,
219,-0.005853002,NA,1998,
220,-0.005853002,NA,1998,
221,NA,NA,1998,
222,-0.097964452,0.920989017,1998,
223,-0.005853002,NA,1998,
224,-0.005853002,NA,1998,
225,-0.005853002,NA,1998,
226,-0.005853002,NA,1998,
227,NA,NA,1998,
228,-0.005853002,NA,1998,
229,-0.005853002,NA,1998,
230,-0.005853002,NA,1998,
231,-0.073042161,1.377575195,1998,
232,-0.103256511,0.914116855,1998,
233,0.002534715,1.505517442,1998,
234,-0.005853002,NA,1998,
235,-0.005853002,NA,1998,
236,NA,NA,1998,
237,-0.106456396,1.238362373,1998,
238,-0.005853002,NA,1998,
239,NA,NA,1998,
240,0.020266256,1.283113982,1998,
241,-0.005853002,NA,1998,
242,-0.005853002,NA,1998,
243,-0.005853002,NA,1998,
244,-0.020978866,1.169619725,1998,
245,0.025853056,1.024446326,1998,
